product_name,price,manufacture_date,entry_date,expiry_date,stock,type,imgList,species,weight,nutrition_description
Taotaopet Dried Chicken Dog Treats 100gr,-71040,2024-07-26,2025-04-03,2026-03-16,114,food,"['https://salt.tikicdn.com/ts/product/d6/72/57/d1a1d25de20a6c35e89497498d83213b.jpg', 'https://salt.tikicdn.com/ts/product/a4/9f/78/c4a65add9876a7a8c0df1b847025d853.jpg', 'https://salt.tikicdn.com/ts/product/c2/ba/77/db98561736e235661460bd3e18096929.jpg']",bird,6.0,"Thức Ăn Hạt Catsrang Cho Mèo Mọi Lứa Tuổi - 5Kg là một trong những sản phẩm ưa chuộng trên thị trường thức ăn dành cho thúcưng tại Việt Nam. Thiết kế bao bì tiện lợi, sạch sẽ, dễ sử dụng Catsrang đang..."
"Orgo Bone Chews Clean Teeth, Taste Good Mouth, Supplement Calcium for Dogs",130267,2023-07-27,2024-10-02,2028-06-10,141,food,"['https://salt.tikicdn.com/media/catalog/product/1/_/1.u2409.d20171011.t105638.533693.jpg', 'https://salt.tikicdn.com/media/catalog/product/h/a/hanvet-sanpest--1-.u2409.d20171011.t105638.569679.jpg']",dog,8.5," Tẩy Giun Chó Mèo Hanvet Sanpet (1 Vỉ 10 Viên) - Tẩy sạch các loại sán dây, sán hạt dưa và giun tròn ký sinh ở chó, mèo và động vật ăn thịt. Sán dây: Sán hạt dưa (Echinococcus granulosus) , Dipylidi..."
Viettin Mart White Bo Bo Seeds 500G,196123,2023-06-07,2025-07-25,2026-06-19,104,food,"['https://salt.tikicdn.com/media/catalog/product/1/_/1.u2409.d20171011.t105638.533693.jpg', 'https://salt.tikicdn.com/media/catalog/product/h/a/hanvet-sanpest--1-.u2409.d20171011.t105638.569679.jpg']",dog,9.0,"kê vàng (bóng vàng ) dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
"Bite Of Wild Cat Food Cat Grass, Chicken Liver, Chicken Eggs, Fresh Dried Meat Without Preservatives",837834,2022-09-21,2025-05-04,2027-07-23,64,food,['https://salt.tikicdn.com/ts/product/51/d1/c8/9940b708123e3a1d2f625f0b7c7f384e.jpg'],bird,9.5,WHISKAS Thức ăn dạng hạt cho mèo con từ 2-12 tháng tuổi• Công thức dinh dưỡng cân bằng: Thức ăn cho mèo con WHISKAS được chế biến một cách chuyên nghiệp để cung cấp một bữa ăn toàn diện và cân bằng 1...
Petour's dried chicken and dried salmon snacks for cats - Bite Of Wild - Snack food for dogs and cats from 1 month old,612392,2024-07-26,2024-11-18,2026-04-08,179,food,"['https://salt.tikicdn.com/ts/product/d2/ac/1d/d8f42ca0e7e3db494dfdb7376ffa7d05.png', 'https://salt.tikicdn.com/ts/product/2a/eb/30/ab457c1ec71633d77c626c83ad7dd58f.png', 'https://salt.tikicdn.com/ts/product/9f/a9/6d/987624a0678b7324cf87b93d657fcada.jpg']",bird,9.0,"hạt trộn kèm hạt trái cây dành cho vẹt Sun, Xích, Lory, Monk, caique, RingNeck..."
Whiskas Kitten Food with Ocean Fish and Milk Flavor 1.1 Kg,274019,2022-08-11,2024-12-24,2028-06-26,158,food,"['https://salt.tikicdn.com/ts/product/e3/2f/31/28c2240411d280255eac5e0ed2b27f36.jpg', 'https://salt.tikicdn.com/ts/product/70/e6/94/ea6bdb972d709438d0cc6489677639d4.jpg', 'https://salt.tikicdn.com/ts/product/13/f5/88/354bfec915eb7c3d9b80d7cd161523e4.jpg']",cate,10.0,"ZOICAT - Thức Ăn Hạt Khô Dành Cho Mèo Trưởng Thành Xuất sứ: Thái Lan. ĐẶC ĐIỂM: - Công thức natri thấp giảm nguy cơ mắc bệnh huyết áp, tim mạch, thận. - Bảo vệ răng và nướu nhờ giảm nguy cơ gây nên tì..."
Pedigree Tooth Care Bones for Small Dogs - 56g,130222,2024-08-26,2024-10-04,2026-08-05,133,food,['https://salt.tikicdn.com/ts/product/df/5f/9b/09344ae609ca2c5e9a847f30c19440c9.jpg'],rabbit,4.5,"Xương Orgo gói 90g gặm sạch răng, bổ xung năng lượng, canxi cho chó.Xương có 4 hương vị: Giao mix vị ngẫu nhiênOrgo vị thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng,..."
[Combo of 12 Packs] WHISKAS 1+ years Cat Food Tuna Flavor 80g/Pack,-45413,2024-11-22,2025-07-09,2026-02-05,196,food,"['https://salt.tikicdn.com/ts/product/8c/6f/09/78a39ec95f5c3715fcf3575c77ec0cbc.png', 'https://salt.tikicdn.com/ts/product/09/8e/46/77e0897971dd47dda0562ba676a4b63f.jpg', 'https://salt.tikicdn.com/ts/product/52/c9/16/7f768a099531daf4ae04471da18065fd.png']",cate,5.5,"Đồ Ăn Cho Mèo Trưởng Thành Me-O Vị Hải Sản (7kg) cung cấp Acid Amino cần thiết cho đôi mắt và cải thiện thị giác.Bên cạnh đó, loại thức ăn này còn chứa Omega 3 và Omega 6 từ dầu chất lượng cao trong..."
Smartheart Puppy Dog Food 400gr,98451,2022-04-26,2024-12-31,2026-09-22,118,food,"['https://salt.tikicdn.com/ts/product/dc/ee/c5/65f9e50edd72389f4f3ad6e6083695cb.png', 'https://salt.tikicdn.com/ts/product/67/85/f3/3e9d172383bc5b1b3ff86e4959520e02.jpg', 'https://salt.tikicdn.com/ts/product/e4/6c/b6/0c7f2aeab8662c4641ecd60dfe05d7d0.png']",cate,4.5,Đồ Ăn Cho Mèo Lớn Whiskas Vị Cá Ngừ Túi 480g dành cho mèo được chế biến từ các chất dinh dưỡng tối ưu và được các chuyên gia vật nuôi trên khắp thế giới công nhận là sản phẩm dinh dưỡng tốt nhất và kh...
"Vemedim All Breed Adult (Cat) - Food for adult cats helps increase resistance, shiny coat, 100g/350g package",144590,2024-04-23,2024-02-04,2028-11-17,190,food,"['https://salt.tikicdn.com/ts/product/2e/c1/51/90dfd134648fedb2572725a0859162e2.jpg', 'https://salt.tikicdn.com/ts/product/c4/cd/a0/1eb910a56c3b9bf20e154af0df960e1e.jpg', 'https://salt.tikicdn.com/ts/product/1d/2e/27/7ae7ac7c9f2cbdbf769d277dea343d09.jpg']",bird,2.0,...
Catsrang Korean cat food,291708,2024-08-22,2024-11-25,2027-10-17,142,food,"['https://salt.tikicdn.com/ts/product/95/b9/29/3fb92ea3f7959298f458ea832fb87168.jpg', 'https://salt.tikicdn.com/ts/product/8c/96/76/166ea6cff51d1601b26abaeb525ee2c5.jpg', 'https://salt.tikicdn.com/ts/product/80/7c/84/98b9fc29b0e8100db85016fd50ffa950.jpg']",dog,5.0,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Whiskas Junior Kitten Food 2-12 MonthsSea Fish Flavor 450g/Bag,82811,2022-03-08,2025-03-28,2026-06-23,124,food,"['https://salt.tikicdn.com/ts/product/cb/9a/a4/7d5e3631fa4354c6e419b03803e69179.png', 'https://salt.tikicdn.com/ts/product/86/30/c9/6fc780b0d18e8aaba2f470a4aae0ebf8.jpg']",cate,4.5,"CÔNG DỤNG SẢN PHẨMChiết xuất Keo ong là kháng sinh tự nhiên giúp duy trì nền tảng miễn dịch khỏe mạnh, đề kháng vượt trội, kháng nấm, virus và phòng ngừa bệnh khi giao mùaTinh chất Hương thảo giúp ..."
Temptations Chicken Flavor Cat Treats 75g/bag,159667,2022-09-15,2025-12-17,2028-10-30,96,food,"['https://salt.tikicdn.com/ts/product/93/4a/e4/8b1711cdf9d00ffa70b8eb9b3f8d5319.jpg', 'https://salt.tikicdn.com/ts/product/ff/d7/e6/5401aaa4345797b7a0bf02222af6e545.jpg', 'https://salt.tikicdn.com/ts/product/f6/49/43/25fb88f17ae88619889331563d1da6ec.jpg']",rabbit,1.5,"THÔNG TIN SẢN PHẨM: ỨC GÀ SẤY, ỨC GÀ - Ức gà cung cấp rất nhiều protein giúp tăng cường sự phát triển ở thú cưng. - Ức gà chứa rất nhiều Vitamin và khoáng chất giúp tăng cường hệ miễn dịch. - Giữ nguy..."
Royal Canin Mini Puppy Dog Food (800g),-36012,2023-08-12,2025-07-25,2026-10-09,113,food,"['https://salt.tikicdn.com/ts/product/f7/a6/5d/8eac593a091aa302552cc7cacb7af50c.png', 'https://salt.tikicdn.com/ts/product/30/d5/78/5b6a21b5d45cdb8d1007535b3558c686.jpg', 'https://salt.tikicdn.com/ts/product/03/77/98/4ed97af74be260ea3d65c7978f9c06d9.jpg']",cate,4.5,Hình dáng hạtKết cấu hình tam giác thúc đẩy việc nhai của mèo để giúp làm giảm sự hình thành mảng bám trên răng.Hiệu quả của ROYAL CANIN Intense Hairball sẽ được chứng minh sau 14 ngày sử dụng thườ...
"[Combo of 12 Packs] WHISKAS 1+ years Cat Food Tuna, Chicken Flavor 80g/Pack",-24510,2023-01-27,2024-12-30,2028-11-17,151,food,"['https://salt.tikicdn.com/ts/product/f9/10/b7/778b757162213dcd7beac3669e411631.jpg', 'https://salt.tikicdn.com/ts/product/7e/77/32/9f8f680b0df59cb457a40f98490d8146.jpg', 'https://salt.tikicdn.com/ts/product/97/02/8c/292c5b7471fb0285c494f66d30b6d608.jpg']",bird,3.0,Hạt trộn cao cấp dành cho yến phụng...
Royal Canin Urinary S/O Feline cat food 1.5kg,311111,2023-03-25,2025-10-02,2027-08-30,105,food,"['https://salt.tikicdn.com/ts/product/77/d4/24/9338e8daa36be12ea7795e035c255fcc.jpg', 'https://salt.tikicdn.com/ts/product/1b/70/5c/370a0611964fcffcd2171aee303f1700.jpg', 'https://salt.tikicdn.com/ts/product/86/ff/24/0d5c827df986ff7053368116a183f306.jpg']",dog,2.0,WHISKAS Thức ăn dạng hạt cho mèo con từ 2-12 tháng tuổi• Công thức dinh dưỡng cân bằng: Thức ăn cho mèo con WHISKAS được chế biến một cách chuyên nghiệp để cung cấp một bữa ăn toàn diện và cân bằng 1...
Pedigree Dentastix Small Dogs Dental Care 75g For Small Dogs and Adult Dogs over 1 year old,234397,2022-09-15,2025-10-30,2028-08-08,135,food,['https://salt.tikicdn.com/ts/product/5b/75/e3/a0b57f4a72b446552cf5e042b66a48e6.jpg'],bird,0.5,"Thức Ăn Hạt Catsrang Cho Mèo Mọi Lứa Tuổi - 5Kg là một trong những sản phẩm ưa chuộng trên thị trường thức ăn dành cho thúcưng tại Việt Nam. Thiết kế bao bì tiện lợi, sạch sẽ, dễ sử dụng Catsrang đang..."
Pedigree dog food beef & vegetable flavor 3kg bag,-17373,2023-04-30,2025-06-12,2027-07-29,143,food,['https://salt.tikicdn.com/ts/product/41/41/c4/5329d5786a6e35ae7439218fc0f4dc46.jpg'],dog,8.5,"Xương Gặm Orgo Sạch Răng, Thơm Miệng, Bổ Sung Canxi Cho Chó Thông tin sản phẩm: Xương gặm Orgo có 4 hương vị:- Xương thịt bò: Chứa các thành phần thịt bò tự nhiên bổ sung dinh dưỡng và năng lượng, ..."
9KG Keos Seafood cat food - Seafood flavor - Granulated cat food,25484,2024-04-23,2024-05-13,2028-10-20,103,food,['https://salt.tikicdn.com/ts/product/15/8a/b7/61b84922795eeabf7fbbb12ebafb4e68.png'],bird,3.5,"Thịt sấy khô, Topping Tổng Hợp cho chó mèo , Hỗ trợ chế độ ăn uống tăng cân cho bossChế độ GrainFree không hẳn là xa lạ với tất cả chúng ta nữa rồi nhỉ, GrainFree là chế độ ăn giống ngoài tự nhiên nh..."
COMBO OF 100 DELICIOUS BEEF SAUSAGES FOR DOGS AND CATS (15g x 100),108385,2022-09-21,2025-12-10,2028-11-17,109,food,"['https://salt.tikicdn.com/ts/product/fe/89/2b/eda76072fd57dd16efe2589f672eb319.jpg', 'https://salt.tikicdn.com/ts/product/55/22/25/be5dba55619f250125b7f0b9334626b8.png', 'https://salt.tikicdn.com/ts/product/e2/7d/d7/10d6bc90876327d5963bbf966bea329f.png']",cate,4.0,"    Thức ăn cho mèo Bite Of Wild Cỏ Mèo, Gan Gà, Trứng Gà, Thịt Tươi Sấy Khô   LƯU Ý: Chúng mình sẽ đóng hàng rất cẩn thận, tuy nhiên vì độ giòn xốp cao nên sản phẩm trong lúc vận chuyển có thể sẽ..."
"GREENABC Koi Fish Food - Koi Fish - 40% protein content helps increase size, color, good digestion, increase resistance - Box of 950g",37320,2023-02-24,2024-09-26,2028-05-19,113,food,"['https://salt.tikicdn.com/ts/product/6f/73/7e/cc4d3b8809bf7f2114ba17182b536667.png', 'https://salt.tikicdn.com/ts/product/96/09/ba/e17d9cd3dd76811a44e20ec1348ed033.jpg', 'https://salt.tikicdn.com/ts/product/17/28/55/86a51c5006d0401137a75cdbbc283ed5.jpg']",rabbit,3.0,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Taotaopet Dried Chicken Dog Treats 100gr,325617,2022-12-09,2025-12-17,2028-06-22,39,food,"['https://salt.tikicdn.com/ts/product/44/00/14/ee6094f3636723776996b5bec65769a2.jpg', 'https://salt.tikicdn.com/ts/product/54/ab/31/e2e0165295886db913420a390ea1a236.jpg']",dog,2.5,"Gói Thức Ăn Ướt Whiskas Cho Mèo Trưởng Thành Từ 1 Tuổi Mèo từ 1-6 tuổi cần có nhiều thời gian vui chơi và chế độ ăn uống cân bằng để luôn giữ được vóc dáng cân đối, khỏe mạnh. Mèo là loài ăn thịt tron..."
Pedigree Beef and Vegetable Flavor Dog Treats in Bags (10kg),-74316,2022-05-12,2025-10-30,2027-01-12,175,food,"['https://salt.tikicdn.com/ts/product/e3/2f/31/28c2240411d280255eac5e0ed2b27f36.jpg', 'https://salt.tikicdn.com/ts/product/70/e6/94/ea6bdb972d709438d0cc6489677639d4.jpg', 'https://salt.tikicdn.com/ts/product/13/f5/88/354bfec915eb7c3d9b80d7cd161523e4.jpg']",rabbit,5.0,"Thành phần:Thịt (gà, ức gà, collagen gà), bột mì, đạm đậu nành, đường, vụn bánh mì, dầu thực vật, lợi khuẩn lactic, glycerin, sorbitol, trehalose, kali sorbate, natri dehydroacetate, khoáng chất (nat..."
ZOI CAT SEED FOOD FOR CATS 1KG BAG,34331,2024-11-03,2025-02-06,2026-12-22,155,food,['https://salt.tikicdn.com/ts/product/41/41/c4/5329d5786a6e35ae7439218fc0f4dc46.jpg'],bird,10.0,"Thức Ăn Hạt Catsrang Cho Mèo Mọi Lứa Tuổi - 5Kg là một trong những sản phẩm ưa chuộng trên thị trường thức ăn dành cho thúcưng tại Việt Nam. Thiết kế bao bì tiện lợi, sạch sẽ, dễ sử dụng Catsrang đang..."
Grain food to reduce vomiting - supports delicious eating for cats of all ages from Japan Silver Spoon - fish/chicken flavor - 800g/1kg,142371,2024-04-25,2024-06-17,2028-10-30,124,food,"['https://salt.tikicdn.com/ts/product/f7/a6/5d/8eac593a091aa302552cc7cacb7af50c.png', 'https://salt.tikicdn.com/ts/product/30/d5/78/5b6a21b5d45cdb8d1007535b3558c686.jpg', 'https://salt.tikicdn.com/ts/product/03/77/98/4ed97af74be260ea3d65c7978f9c06d9.jpg']",dog,8.0,"Hạt kê trộn nhiều chất dinh dưỡng cho chim nhỏ, vẹt, yến phụng..."
[Combo of 12 Packs] WHISKAS 1+ years Cat Food Mackerel Flavor 80g/Pack,-102351,2023-10-04,2024-06-03,2027-12-24,149,food,['https://salt.tikicdn.com/ts/product/6e/d3/b7/982c0b38162bac55aa8217270b871ea6.jpg'],dog,9.5,"Ức gà sấy khô Taotaopet với nguyên liệu 100% từ ức gà, là sản phẩm mới và chất lượng caoỨc gà sấy khô Taotaopet với những sớ thịt sấy dai ngon vẫn giữ được độ mềm, ngọt và hương thơm quyến rũ của thị..."
Virbac Endogard 10 Dog Dewormer,92060,2024-08-26,2025-10-16,2027-12-04,151,food,"['https://salt.tikicdn.com/ts/product/d2/ac/1d/d8f42ca0e7e3db494dfdb7376ffa7d05.png', 'https://salt.tikicdn.com/ts/product/2a/eb/30/ab457c1ec71633d77c626c83ad7dd58f.png', 'https://salt.tikicdn.com/ts/product/9f/a9/6d/987624a0678b7324cf87b93d657fcada.jpg']",cate,4.5,Mô tả sản phẩm V.O.M Dog 1.4kg - Hạt thức ăn cho cún hỗ trợ trị liệu đa chức năng CHỐNG DỊ ỨNGV.O.M RX Gastrointestina Low-Fat + HypoallergenicThức ăn hạt dinh dưỡng hộ trợ trị liệu cho hệ tiêu hó...
Adult Roasted Chicken Flavor Combo 5 packs 400gr/package,150674,2023-02-04,2024-07-27,2027-01-19,115,food,['https://salt.tikicdn.com/ts/product/df/5f/9b/09344ae609ca2c5e9a847f30c19440c9.jpg'],rabbit,8.0,"Đồ Ăn Cho Mèo Con Whiskas Vị Cá Biển Và Sữa Dạng Túi 1.1 kg dành cho mèo con, mèo con sơ sinh từ 1-12 tháng, mèo mẹ mang thai, cho con bú. Sản phẩm là điểm khởi đầu cơ sở của một cuộc sống khỏe mạnh v..."
Guppy Fish Food - 7 Color Fish Bran 20g Package,34004,2023-08-16,2025-07-30,2027-03-15,18,food,"['https://salt.tikicdn.com/ts/product/01/5e/48/fa705010bcd990fc1f6245dbb3d3edac.png', 'https://salt.tikicdn.com/ts/product/c2/e9/8a/3ff2146e3b5ca7e742cada62e8b2a4de.png', 'https://salt.tikicdn.com/ts/product/9f/e6/8a/020a46f5e04f23b036eee98448b0db9f.png']",cate,10.0,"  Tiệm Nuôi Mèo - Đại lý phân phối chính hãng hạt cho mèo BITE OF WILD tại TP. HCM   Hạt cho mèo ở từ 1 tháng tuổi, bao gồm mèo con, mèo trưởng thành và mèo mang thai.      QUY CÁCH ĐÓNG GÓI:   -..."
Pedigree dog food beef & vegetable flavor 3kg bag,-45956,2024-04-17,2024-02-14,2026-08-23,169,food,"['https://salt.tikicdn.com/ts/product/6f/73/7e/cc4d3b8809bf7f2114ba17182b536667.png', 'https://salt.tikicdn.com/ts/product/96/09/ba/e17d9cd3dd76811a44e20ec1348ed033.jpg', 'https://salt.tikicdn.com/ts/product/17/28/55/86a51c5006d0401137a75cdbbc283ed5.jpg']",cate,8.0,"Thức Ăn Cho Chó Royal Canin Mini Puppy (800g) là sản phẩm dành cho thú cưng của bạn, chứa nhiều chất dinh dưỡng giúp cơ thể chuyển hóa nhanh chất dinh dưỡng đi nuôi cơ thể sẽ là một sản phẩm hữu ích ..."
Petour's dried chicken and dried salmon snacks for cats - Bite Of Wild - Snack food for dogs and cats from 1 month old,381492,2023-08-12,2024-09-16,2028-01-28,206,food,['https://salt.tikicdn.com/ts/product/1d/ad/18/1064bd3d375112ba293f331327f6ea1c.jpg'],rabbit,2.0,"Đồ Ăn Cho Mèo Vị Cá Biển Whiskas Dạng Bao (7kg)  được lựa chọn từ những thành phần thịt, cá tươi để chế biến, sảm phẩm giàu protein, các vitamin và khoáng chất thiết yếu đồng thời không có chất bảo q..."
Whiskas Big Cat Food Sea Fish Flavor 480g Bag,-20817,2024-01-10,2024-07-06,2026-11-02,120,food,"['https://salt.tikicdn.com/ts/product/0f/24/7e/713db08f20aa6a22de7fdcfd4788eb3e.jpg', 'https://salt.tikicdn.com/ts/product/3b/88/7b/243bf6500e749bde1a31596ba8e22652.jpg', 'https://salt.tikicdn.com/ts/product/8c/db/c2/887d824b30d0b9364652ce6ece0f8973.jpg']",cate,8.5,"Thức Ăn Cho Chó Trưởng Thành Pedigree Adult 1+ Years Vị Gà, Rau Củ 1.5kg/Túi kích thích vị giác cùng các loại rau củ cung cấp đầy đủ chất dinh dưỡng sẽ là một sản phẩm cần thiết cho sự phát triển của ..."
Free trial pack - Mr.Vet cat seeds - Petour Singapore - Full topping seeds with more than 30% protein - 1 kg sealed bag,10835,2023-12-17,2025-10-19,2026-09-22,112,food,"['https://salt.tikicdn.com/ts/product/44/00/14/ee6094f3636723776996b5bec65769a2.jpg', 'https://salt.tikicdn.com/ts/product/54/ab/31/e2e0165295886db913420a390ea1a236.jpg']",dog,0.5,"ROYAL CANIN URINARY S/O HỖ TRỢ MÈO MẮC BỆNH SỎI THẬN ĐẶC TÍNH NỔI BẬTLàm tan sỏi trong nước tiểu hiệu quả, đồng thời ngăn ngừa sự phát triển của vi khuẩn thường là nguyên nhân của sỏi.Tạo môi trư..."
Pedigree Beef and Vegetable Flavor Dog Food 1.5kg Bag,304552,2023-04-23,2024-12-27,2026-10-09,131,food,['https://salt.tikicdn.com/ts/product/da/22/e9/0dc0d5923ece492e8acec3dd222e61eb.jpg'],rabbit,9.5,Đồ Ăn Cho Chó Vị Thịt Bò Và Các Loại Rau Củ Pedigree Dạng Túi 500g được chế biến từ các loại rau củ quả nhiều chất dinh dưỡng cùng với vị thịt bò thơm ngon sẽ đem lại sự thích thú cho chó cưng nhà bạn...
ZUPREEM SEEDS (USA) ARE RICH IN NUTRITION FOR BIRDS AND PARATS,162711,2022-07-14,2025-04-03,2026-11-04,130,food,"['https://salt.tikicdn.com/ts/product/44/00/14/ee6094f3636723776996b5bec65769a2.jpg', 'https://salt.tikicdn.com/ts/product/54/ab/31/e2e0165295886db913420a390ea1a236.jpg']",dog,0.5,"- Thức ăn hạt cho chó Smartheart có thành phần dinh dưỡng cân bằng và đầy đủ để mang lại một sức khỏe và tình trạng tốt cho cún cưng.- Hạt khô cho chó Smartheart có thành phần dinh dưỡng tốt, được bổ..."
Petour's dried chicken and dried salmon snacks for cats - Bite Of Wild - Snack food for dogs and cats from 1 month old,204752,2024-03-29,2024-02-14,2027-02-03,179,food,"['https://salt.tikicdn.com/ts/product/d3/de/5e/a03defed0f7244df7db5360bd211a83f.png', 'https://salt.tikicdn.com/ts/product/60/b4/31/91c617edccc99dd79b4b631073998352.jpg', 'https://salt.tikicdn.com/ts/product/b8/40/c0/8d6c06845164189b7d83265ff5d3e10e.jpg']",dog,8.0,"kê vàng (bóng vàng ) dùng làm thức ăn đầy đủ dinh dưỡng cho chim , vẹt..."
Petour's dried chicken and dried salmon snacks for cats - Bite Of Wild - Snack food for dogs and cats from 1 month old,211546,2023-04-19,2025-03-26,2028-07-16,72,food,"['https://salt.tikicdn.com/ts/product/60/77/4f/fce59b124689a9c14eed633b03435125.jpg', 'https://salt.tikicdn.com/ts/product/c3/3c/0c/0db354fe6d9863f4593aa5ec7cb77f4b.jpg', 'https://salt.tikicdn.com/ts/product/1d/b2/04/664b05ec5f9422be6aac64e9a60d820c.jpg']",bird,2.0,Bánh Xương Chăm Sóc Răng Dành Cho Chó Trung Pedigree (98g) là dòng sản phẩm quen thuộc mà các cô cậu chủ thường sử dụng để chăm sóc cho hàm răng cún cưng của mình. Sản phẩm được nghiên cứu tại trung t...
